,Year,Team,Week,RankDiff,OppTeam,Rank,PrevRank
932,2011,New Mexico State,3,0,UTEP,50,50
933,2011,New Mexico State,4,0,San Jose State,50,50
934,2011,New Mexico State,5,0,New Mexico,50,50
935,2011,New Mexico State,6,0,na ,50,50
936,2011,New Mexico State,7,0,Idaho,50,50
937,2011,New Mexico State,8,0,Hawaii,50,50
938,2011,New Mexico State,9,0,Nevada,50,50
939,2011,New Mexico State,10,32,Georgia,50,50
940,2011,New Mexico State,11,0,Fresno State,50,50
941,2011,New Mexico State,12,0,BYU,50,50
942,2011,New Mexico State,13,0,Louisiana Tech,50,50
943,2011,New Mexico State,14,0,Utah State,50,50
944,2011,North Carolina,1,0,James Madison,50,50
945,2011,North Carolina,2,0,Rutgers,50,50
946,2011,North Carolina,3,0,Virginia,44,50
947,2011,North Carolina,4,19,Georgia Tech,50,44
948,2011,North Carolina,5,0,East Carolina,50,50
949,2011,North Carolina,6,0,Louisville,32,50
950,2011,North Carolina,7,-18,Miami,50,32
951,2011,North Carolina,8,42,Clemson,50,50
952,2011,North Carolina,9,0,Wake Forest,50,50
953,2011,North Carolina,10,0,NC State,50,50
954,2011,North Carolina,11,0,na ,50,50
955,2011,North Carolina,12,41,Virginia Tech,50,50
956,2011,North Carolina,13,0,Duke,50,50
957,2011,North Carolina,15,18,Missouri,50,50
958,2011,North Texas,1,0,FIU,50,50
959,2011,North Texas,2,16,Houston,50,50
960,2011,North Texas,3,48,Alabama,50,50
961,2011,North Texas,4,0,Indiana,50,50
962,2011,North Texas,5,0,Tulsa,50,50
963,2011,North Texas,6,0,Florida Atlantic,50,50
964,2011,North Texas,7,0,Louisiana-Lafayette,50,50
965,2011,North Texas,8,0,Louisiana-Monroe,50,50
966,2011,North Texas,9,0,Arkansas State,50,50
967,2011,North Texas,10,0,na ,50,50
968,2011,North Texas,11,0,Troy,50,50
969,2011,North Texas,12,0,Western Kentucky,50,50
970,2011,North Texas,13,0,na ,50,50
971,2011,North Texas,14,0,Middle Tennessee,50,50
972,2011,Northwestern,1,-3,Boston College,30,47
973,2011,Northwestern,2,-20,Eastern Illinois,31,30
974,2011,Northwestern,3,-19,Army,50,31
975,2011,Northwestern,4,0,na ,50,50
976,2011,Northwestern,5,26,Illinois,50,50
977,2011,Northwestern,6,38,Michigan,50,50
978,2011,Northwestern,7,0,Iowa,50,50
979,2011,Northwestern,8,24,Penn State,50,50
980,2011,Northwestern,9,0,Indiana,50,50
981,2011,Northwestern,10,41,Nebraska,50,50
982,2011,Northwestern,11,0,Rice,50,50
983,2011,Northwestern,12,0,Minnesota,50,50
984,2011,Northwestern,13,39,Michigan State,50,50
985,2011,Northwestern,15,0,Texas A&M,50,50
986,2011,Notre Dame,1,-34,South Florida,36,16
987,2011,Notre Dame,2,-1,Michigan,50,36
988,2011,Notre Dame,3,35,Michigan State,37,50
989,2011,Notre Dame,4,-13,Pittsburgh,36,37
990,2011,Notre Dame,5,-14,Purdue,30,36
991,2011,Notre Dame,6,-20,Air Force,28,30
992,2011,Notre Dame,7,-22,na ,27,28
993,2011,Notre Dame,8,-1,USC,50,27
994,2011,Notre Dame,9,0,Navy,33,50
995,2011,Notre Dame,10,-17,Wake Forest,32,33
996,2011,Notre Dame,11,-18,Maryland,24,32
997,2011,Notre Dame,12,-26,Boston College,23,24
998,2011,Notre Dame,13,19,Stanford,26,23
999,2011,Notre Dame,15,1,Florida State,50,26
1000,2011,Ohio,1,0,New Mexico State,50,50
1001,2011,Ohio,2,0,Gardner-Webb,50,50
1002,2011,Ohio,3,0,Marshall,50,50
1003,2011,Ohio,4,0,Rutgers,50,50
1004,2011,Ohio,5,0,Kent State,50,50
1005,2011,Ohio,6,0,Buffalo,50,50
1006,2011,Ohio,7,0,Ball State,50,50
1007,2011,Ohio,8,0,Akron,50,50
1008,2011,Ohio,9,0,na ,50,50
1009,2011,Ohio,10,0,Temple,50,50
1010,2011,Ohio,11,0,Central Michigan,50,50
1011,2011,Ohio,12,0,Bowling Green,50,50
1012,2011,Ohio,13,0,Miami (OH),50,50
1013,2011,Ohio,14,14,Northern Illinois,50,50
1014,2011,Ohio,15,0,Utah State,50,50
1015,2011,Ohio State,1,-32,Akron,15,18
1016,2011,Ohio State,2,-35,Toledo,17,15
1017,2011,Ohio State,3,-33,Miami,32,17
1018,2011,Ohio State,4,-18,Colorado,30,32
1019,2011,Ohio State,5,4,Michigan State,50,30
1020,2011,Ohio State,6,36,Nebraska,50,50
1021,2011,Ohio State,7,34,Illinois,50,50
1022,2011,Ohio State,8,0,na ,50,50
1023,2011,Ohio State,9,38,Wisconsin,29,50
1024,2011,Ohio State,10,-21,Indiana,27,29
1025,2011,Ohio State,11,-23,Purdue,50,27
1026,2011,Ohio State,12,29,Penn State,50,50
1027,2011,Ohio State,13,33,Michigan,50,50
1028,2011,Ohio State,15,0,Florida,50,50
1029,2011,Oklahoma,1,-42,Tulsa,1,1
1030,2011,Oklahoma,2,-49,na ,1,1
1031,2011,Oklahoma,3,-4,Florida State,1,1
1032,2011,Oklahoma,4,-34,Missouri,2,1
1033,2011,Oklahoma,5,-48,Ball State,3,2
1034,2011,Oklahoma,6,-8,Texas,3,3
1035,2011,Oklahoma,7,-47,Kansas,3,3
1036,2011,Oklahoma,8,-47,Texas Tech,11,3
1037,2011,Oklahoma,9,1,Kansas State,7,11
1038,2011,Oklahoma,10,-24,Texas A&M,7,7
1039,2011,Oklahoma,11,-43,na ,5,7
1040,2011,Oklahoma,12,-20,Baylor,12,5
1041,2011,Oklahoma,13,-20,Iowa State,13,12
1042,2011,Oklahoma,14,10,Oklahoma State,19,13
1043,2011,Oklahoma,15,-31,Iowa,16,19
1044,2011,Oklahoma State,1,-41,Louisiana-Lafayette,9,9
1045,2011,Oklahoma State,2,-35,Arizona,8,9
1046,2011,Oklahoma State,3,-42,Tulsa,7,8
1047,2011,Oklahoma State,4,-1,Texas A&M,5,7
1048,2011,Oklahoma State,5,-45,na ,6,5
1049,2011,Oklahoma State,6,-44,Kansas,6,6
1050,2011,Oklahoma State,7,-16,Texas,6,6
1051,2011,Oklahoma State,8,-44,Missouri,3,6
1052,2011,Oklahoma State,9,-25,Baylor,3,3
1053,2011,Oklahoma State,10,-14,Kansas State,2,3
1054,2011,Oklahoma State,11,-48,Texas Tech,2,2
1055,2011,Oklahoma State,12,-48,Iowa State,5,2
1056,2011,Oklahoma State,13,-45,na ,3,5
1057,2011,Oklahoma State,14,-10,Oklahoma,3,3
1058,2011,Oklahoma State,15,-1,Stanford,3,3
1059,2011,Oregon,1,-1,LSU,13,3
1060,2011,Oregon,2,-37,Nevada,12,13
1061,2011,Oregon,3,-38,Missouri State,10,12
1062,2011,Oregon,4,-40,Arizona,9,10
1063,2011,Oregon,5,-41,na ,9,9
1064,2011,Oregon,6,-41,California,9,9
1065,2011,Oregon,7,-9,Arizona State,9,9
1066,2011,Oregon,8,-41,Colorado,7,9
1067,2011,Oregon,9,-43,Washington State,6,7
1068,2011,Oregon,10,-22,Washington,6,6
1069,2011,Oregon,11,3,Stanford,4,6
1070,2011,Oregon,12,-14,USC,9,4
1071,2011,Oregon,13,-41,Oregon State,8,9
1072,2011,Oregon,14,-42,UCLA,6,8
1073,2011,Oregon,15,-3,Wisconsin,4,6
1074,2011,Oregon State,1,0,Sacramento State,50,50
1075,2011,Oregon State,2,42,Wisconsin,50,50
1076,2011,Oregon State,3,0,na ,50,50
1077,2011,Oregon State,4,0,UCLA,50,50
1078,2011,Oregon State,5,25,Arizona State,50,50
1079,2011,Oregon State,6,0,Arizona,50,50
1080,2011,Oregon State,7,0,BYU,50,50
1081,2011,Oregon State,8,0,Washington State,50,50
1082,2011,Oregon State,9,0,Utah,50,50
1083,2011,Oregon State,10,46,Stanford,50,50
1084,2011,Oregon State,11,0,California,50,50
1085,2011,Oregon State,12,0,Washington State,50,50
1086,2011,Oregon State,13,41,Oregon,50,50
1087,2011,Penn State,1,-23,Indiana State,23,27
1088,2011,Penn State,2,20,Alabama,32,23
1089,2011,Penn State,3,-18,Temple,50,32
1090,2011,Penn State,4,0,Eastern Michigan,33,50
1091,2011,Penn State,5,-17,Indiana,33,33
1092,2011,Penn State,6,-17,Iowa,30,33
1093,2011,Penn State,7,-20,Purdue,26,30
1094,2011,Penn State,8,-24,Northwestern,21,26
1095,2011,Penn State,9,-16,Illinois,16,21
1096,2011,Penn State,10,-34,na ,12,16
1097,2011,Penn State,11,-7,Nebraska,21,12
1098,2011,Penn State,12,-29,Ohio State,20,21
1099,2011,Penn State,13,5,Wisconsin,23,20
1100,2011,Penn State,15,4,Houston,33,24
1101,2011,Pittsburgh,1,-13,Buffalo,39,37
1102,2011,Pittsburgh,2,-11,Maine,50,39
1103,2011,Pittsburgh,3,0,Iowa,50,50
1104,2011,Pittsburgh,4,13,Notre Dame,50,50
1105,2011,Pittsburgh,5,34,South Florida,37,50
1106,2011,Pittsburgh,6,-13,Rutgers,50,37
1107,2011,Pittsburgh,7,0,Utah,50,50
1108,2011,Pittsburgh,8,0,na ,50,50
