Year,Team,Week,PrevRank,RankDiff,Conference,H/A/N,Fav/Und,OppTeam,Opp Conf,ScoreDiff,WinLose,OT?,TODiff,YPPDiff,PenYdDiff,TOPDiff,GameStatus,WinPer,TimeRem,Rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,1,50,0,CUSA,H,U,Indiana,Big 10,-21,Lose,N,2,-3.703781513,-38,-400,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,2,50,0,CUSA,H,U,Maryland,Big 10,-27,Lose,N,1,-5.862745098,5,146,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,3,50,0,CUSA,A,F,Massachusetts,Independent,-8,Lose,N,1,-1.986694678,23,-184,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,4,50,0,CUSA,H,U,UCF,AAC,-39,Lose,N,1,-7.99137931,-5,-350,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,5,50,0,CUSA,H,U,FAU,CUSA,2,Win,N,1,0.878947368,-30,724,Completed,20.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,6,50,0,CUSA,A,U,UTEP,CUSA,14,Win,N,0,2.461693548,17,708,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,7,50,0,CUSA,A,F,Charlotte,CUSA,1,Win,N,1,2.333333333,-16,-444,Completed,42.857,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,8,50,0,CUSA,H,U,La. Tech,CUSA,-20,Lose,N,1,-3.864102564,-11,496,Completed,37.500,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,9,50,0,CUSA,H,U,MTSU,CUSA,-7,Lose,N,3,-3.095238095,-5,1144,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,10,50,0,CUSA,A,U,W. Kentucky,CUSA,-28,Lose,N,1,-4.015625,15,338,Completed,30.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,11,50,0,CUSA,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,30.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,12,50,0,CUSA,H,U,Marshall,CUSA,17,Win,N,0,4.706470588,-10,144,Completed,36.364,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FIU,13,50,0,CUSA,A,U,Old Dominion,CUSA,-14,Lose,N,-2,-4.42779661,18,-64,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,1,25,-25,SEC,H,F,Massachusetts,Independent,17,Win,N,0,2.222027972,55,238,Completed,100.000,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,2,26,-24,SEC,H,F,Kentucky,SEC,38,Win,N,-3,6.59280303,50,892,Completed,100.000,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,3,23,-27,SEC,H,F,North Texas,CUSA,32,Win,N,0,6.388275862,27,746,Completed,100.000,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,4,19,5,SEC,A,U,Tennessee,SEC,-10,Lose,N,0,-3.923809524,35,-92,Completed,75.000,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,5,23,-27,SEC,A,F,Vanderbilt,SEC,7,Win,N,-2,1.302277433,-2,-350,Completed,80.000,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,6,18,-32,SEC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,80.000,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,7,18,-32,SEC,H,F,Missouri,SEC,26,Win,N,1,0.872291022,41,838,Completed,83.333,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,8,15,-35,SEC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,83.333,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,9,14,-36,SEC,N,F,Georgia ,SEC,14,Win,N,1,2.086153846,-4,894,Completed,85.714,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,10,10,-22,SEC,A,F,Arkansas,SEC,-21,Lose,N,1,-4.62066365,-63,-1122,Completed,75.000,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,11,22,-28,SEC,H,F,South Carolina,SEC,13,Win,N,1,5.507936508,70,130,Completed,77.778,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,12,21,5,SEC,A,U,LSU,SEC,6,Win,N,-2,2.512841756,-15,-484,Completed,80.000,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,13,13,-2,SEC,A,U,Florida State,ACC,-18,Lose,N,-1,-2.104567308,9,-242,Completed,72.727,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,14,15,14,SEC,N,U,Alabama,SEC,-38,Lose,N,3,-3.117391304,39,616,Completed,66.667,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida ,BOWL,50,29,SEC,N,F,Iowa,Big 10,27,Win,N,-1,5.403076923,50,-150,Completed,69.231,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,1,4,-46,ACC,N,F,Mississippi  ,SEC,11,Win,N,-4,2.120192308,53,1518,Completed,100.000,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,2,3,-47,ACC,H,F,Charleston Southern,FCS,44,Win,N,,,,,Completed,100.000,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,3,2,-8,ACC,A,U,Louisville,ACC,-43,Lose,N,1,-6.56119403,28,238,Completed,66.667,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,4,13,-25,ACC,A,F,South Florida,AAC,20,Win,N,-1,0.71291866,-18,1238,Completed,75.000,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,5,12,-20,ACC,H,F,North Carolina,ACC,-2,Lose,N,-1,-2.724561404,71,596,Completed,60.000,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,6,23,13,ACC,A,U,"Miami, FL",ACC,1,Win,N,0,2.672727273,-33,834,Completed,66.667,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,7,14,-27,ACC,H,F,Wake Forest,ACC,11,Win,N,1,4.803439803,2,292,Completed,71.429,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,8,13,-37,ACC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,71.429,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,9,12,9,ACC,H,U,Clemson,ACC,-3,Lose,N,-1,-1.663713547,27,-364,Completed,62.500,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,10,19,-31,ACC,A,F,N.C. State,ACC,4,Win,N,0,2.742026266,31,-462,Completed,66.667,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,11,20,-30,ACC,H,F,Boston College,ACC,38,Win,N,0,4.571236559,-17,338,Completed,70.000,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,12,17,-33,ACC,A,F,Syracuse,ACC,31,Win,N,2,7.086469534,8,566,Completed,72.727,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,13,15,2,ACC,H,F,Florida,SEC,18,Win,N,1,2.104567308,-9,242,Completed,75.000,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,BOWL,10,4,ACC,N,U,Michigan,Big 10,1,Win,N,1,4.816816817,28,-514,Completed,76.923,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,1,50,13,MWC,A,U,Nebraska,Big 10,-33,Lose,N,2,-4.798216276,-51,-226,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,2,50,0,MWC,H,F,Sacramento State,FCS,28,Win,N,,,,,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,3,50,0,MWC,A,U,Toledo,MAC,-35,Lose,N,0,-5.95754717,93,-752,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,4,50,0,MWC,H,U,Tulsa,AAC,-7,Lose,Y,0,-3.44136236,-21,346,Completed,25.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,5,50,0,MWC,A,U,UNLV,MWC,-25,Lose,N,1,-3.387175325,5,-274,Completed,20.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,6,50,0,MWC,A,U,Nevada,MWC,-5,Lose,N,1,-1.139588101,22,256,Completed,16.667,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,7,50,10,MWC,H,U,San Diego State,MWC,-14,Lose,N,3,-1.745098039,-29,-878,Completed,14.286,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,8,50,0,MWC,A,U,Utah State,MWC,-18,Lose,N,0,-2.639385127,40,420,Completed,12.500,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,9,50,0,MWC,H,U,Air Force,MWC,-10,Lose,N,3,-5.645424837,8,-602,Completed,11.111,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,10,50,0,MWC,A,U,Colorado State,MWC,-37,Lose,N,1,-5.54779661,-45,-288,Completed,10.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,11,50,0,MWC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,10.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,12,50,0,MWC,H,U,Hawaii,MWC,-1,Lose,N,-1,-3.029247312,-25,464,Completed,9.091,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fresno State,13,50,0,MWC,H,U,San Jose State,MWC,-2,Lose,N,-1,-0.356666667,18,-398,Completed,8.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,1,50,28,SEC,N,F,North Carolina,ACC,9,Win,N,1,3.911016949,-31,974,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,2,50,0,SEC,H,F,Nicholls State,FCS,2,Win,N,,,,,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,3,16,-34,SEC,A,F,Missouri,SEC,1,Win,N,-4,-0.68,-20,876,Completed,100.000,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,4,12,-38,SEC,A,U,Mississippi  ,SEC,-31,Lose,N,1,-6.111111111,27,696,Completed,75.000,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,5,50,39,SEC,H,U,Tennessee,SEC,-3,Lose,N,-1,-3.548856549,19,734,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,6,50,0,SEC,A,F,South Carolina,SEC,14,Win,N,-2,-3.423149905,14,604,Completed,66.667,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,7,26,-24,SEC,H,F,Vanderbilt,SEC,-1,Lose,N,0,-0.442222222,8,608,Completed,57.143,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,8,50,0,SEC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,57.143,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,9,50,0,SEC,N,U,Florida ,SEC,-14,Lose,N,-1,-2.086153846,4,-894,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,10,50,0,SEC,A,F,Kentucky,SEC,3,Win,N,1,2.854045479,14,478,Completed,55.556,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,11,50,42,SEC,H,U,Auburn,SEC,6,Win,N,0,3.265993266,-6,1098,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia,12,50,0,SEC,H,F,La.-Lafayette,Sun Belt,14,Win,N,-2,1.607142857,-20,164,Completed,63.636,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia  ,13,50,0,SEC,H,F,Georgia Tech,ACC,-1,Lose,N,0,-10.65714286,-30,546,Completed,58.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia ,BOWL,50,0,SEC,N,U,TCU,Big 12,8,Win,N,-1,3.018479033,35,408,Completed,61.538,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,1,50,0,Sun Belt,H,F,Savannah State,FCS,54,Win,N,,,,,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,2,50,0,Sun Belt,A,F,South Alabama,Sun Belt,15,Win,N,0,8.671428571,0,652,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,3,50,0,Sun Belt,H,F,La.-Monroe,Sun Belt,2,Win,N,-1,-1.468690702,60,910,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,4,50,10,Sun Belt,A,U,W. Michigan,MAC,-18,Lose,N,4,-4.393939394,-29,148,Completed,75.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,5,50,0,Sun Belt,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,75.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,6,50,0,Sun Belt,A,F,Arkansas State,Sun Belt,-1,Lose,N,-5,-1.132352941,32,344,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,7,50,0,Sun Belt,A,U,Georgia Tech,ACC,-11,Lose,N,0,-11.60021906,36,430,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Georgia Southern,8,50,0,Sun Belt,A,F,New Mexico State,Sun Belt,3,Win,N,0,2.558860759,36,428,Completed,57.143,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
